,ids,Forecasted_gmv_values
6525,4881918a-376a-e3ae-2245-cf08dec1244e,28314.526140876973
6526,4884ecdc-88e9-85bd-dbeb-d3a4bf99cc5e,83669.2998132602
6527,4885ec9b-a602-ebbc-90fe-c0e7efb339b6,-66.71608971737624
6528,48ac7add-5aad-8917-8eda-dd69d5d49900,191944.75681621398
6529,48e003be-5bf2-b6a1-1b95-cd28b2764173,24596.777777777777
6530,48e178c2-b286-5b86-7576-227f17d368bd,22450.0
6531,48fd3207-2bfa-cfbe-f1cf-2e8d6cb01bf3,36358.92621491572
6532,4937486a-1a12-2092-1371-3dc1d2b385cb,19419.200564025105
6533,4942af86-6e07-8aa3-3628-fee2da1ff186,9989.729894265962
6534,4960ba4b-68d7-48f4-3353-aa30cd8b061c,18710.387643034406
6535,496679f8-7465-5798-aabc-1f902de48434,24109.32226863497
6536,496f71e7-9643-6234-9569-1742aac3ab0f,110432.55284816376
6537,497f4710-9c43-a7a2-ba21-41b9d1b5a8fd,-14621.000000000004
6538,49a815dc-7f51-b8de-5812-8635495deb56,53.817196785304986
6539,49c1ce42-ee12-ea33-2a88-3ae17ca6a633,6169.134779785837
6540,49dd3b0e-a29d-06e0-6f57-14d7a0be4a1c,69087.64564126648
6541,49e19b4d-61c6-68ce-8d5d-97908a2a1b8e,-933.0271253762903
6542,4a082de7-4f6d-4f01-30dc-2737db807618,227754.99999999997
6543,4a206ae6-ec00-656c-2cd5-e0cb69de6c8c,36851.11994078191
6544,4a36a519-9af6-b0ff-5326-58447a6cb906,64436.45659558221
6545,4a4ece57-9d98-e10d-9c8b-845cb78166d2,58649.0
6546,4a6e1526-7192-b7fc-a3cf-532430cf0b93,2083.3292077926553
6547,4a6ee1d2-b781-5143-521a-9b076aa33909,15390.976827364504
6548,4a9b8c1e-d473-3bb6-4f2b-e71575adcbe8,22779.004246987606
6549,4aa970f0-a3f0-1dcd-eb88-fa94253b6e44,20871.23590320439
6550,4abaea30-7bfe-d5c5-d4c3-aaaaeceb437a,49248.0
6551,4ada56bd-34f2-cada-4dd6-8d366cfdf281,71643.0
6552,4aff0ca9-a3c0-f1ad-49bb-af3b5ed8cf72,-14107.884333787093
6553,4b2eaf3a-5b74-5a44-0a14-b2ffb29156eb,30699.456256951205
6554,4b371149-c426-cd16-f72f-18bff6cbe202,12469.688886228514
6555,4b59f9f0-9375-2a1e-8ccc-af8a5cfa744f,5143.0773685094255
6556,4b624c5a-2386-6906-b276-78bd4d818bfd,22577.948529445457
6557,4b703e9e-6ee4-a785-4b98-a7b581164669,693.8091838709865
6558,4baac6d7-9139-1790-12e4-f86b702c0a3d,68458.52624445918
6559,4bdafd11-1d8e-8d8c-a707-6ee06f2462d0,16290.222222222223
6560,4bdd5f99-4ae9-ee11-f5fe-0213792ecd75,24216.299999999996
6561,4be91cbc-caa2-e10f-4c40-70985dd64593,33187.16753432666
6562,4c041d5a-7e41-b9af-9ba7-88497b51a1fa,27971.0
6563,4c1009a4-7b0c-f679-d14f-0b7a89af135d,12382.74146826685
6564,4c31e6d4-7d7c-da3b-85b1-fe33d7385185,24786.40753216964
6565,4c4b91fe-6c14-8fc6-9750-ca7e246cb09c,21043.607724534988
6566,4c5b5072-7bdc-806d-ee19-b84936df59df,13696.456080654687
6567,4c997848-27eb-cbed-076f-dbaefbb2b573,21486.68957076272
6568,4ca4b894-39be-6694-cd1d-31ef128155e4,13985.0
6569,4cab56c3-9c51-4c71-2071-986835f295fa,9782.847444441995
6570,4cafb15e-7f0c-b2da-99d8-bfd370cf5745,5306.948820075055
6571,4cbd5d41-b4bf-05da-3ccb-0f6843e83c0e,12892.078278321815
6572,4cd6b614-683a-9c59-9778-9958f5abdb11,15890.714285714284
6573,4cea2df0-0a66-dc4e-2168-1081399f8a8f,-2374.917139699679
6574,4cfe1f8a-cc66-aefe-6233-0da619e0f5b7,7438.890902434112
6575,4d18c103-a100-ed14-fa92-cd28c4c536fb,17638.93286164277
6576,4d390362-6ef4-d6b4-424c-222f577aa515,18236.285352832525
6577,4d3e1e1e-a979-ed66-1a86-e2411827e58d,29165.76818444912
6578,4d4145e0-36cc-85db-1319-d5124c4649dd,27102.674981359392
6579,4d543a0e-b3e5-b7e4-6261-a3d28bdbf1f8,29347.266907055156
6580,4d5dfd0c-5b89-860d-bf9c-4067d85ffa98,123080.62818492232
6581,4d644dd1-b427-4f96-6367-41ee560b8db6,4964.3128371644125
6582,4d69120e-3605-fb40-d34d-f03173faf83e,17380.680436550232
6583,4d697998-3ef8-d73d-d8cd-5bb4f9831c23,10222.860893686728
6584,4d7bd307-1224-11e6-ba89-82dd85e69ea9,4404.320870591906
6585,4d90f38e-ad69-a131-d20c-131ff94cde5e,52258.705624551156
6586,4d9f0dfa-10e2-e071-3b99-fbc3325659ab,442.7428556991684
6587,4de2d572-5244-f1dc-5073-fc2bc6475e3c,11853.0
6588,4e360157-5695-ac3c-0ada-f92d2534d858,6778.540317428189
6589,4e49720d-2225-137e-808a-845950bc0c18,-2788.024825090286
6590,4e49b628-1f86-9dbb-3cd2-d63f15038b35,9614.011116664113
6591,4e538609-1f92-c54b-fb98-c8d5988d3b07,44164.039354072986
6592,4e53a623-0920-8923-01b3-bffc35422fb7,10712.147321621036
6593,4e8c0beb-9ba6-8ab3-464e-36e67c305288,6333.707587111929
6594,4e9fd040-b468-98d3-7eab-9dfd514ae2ef,19965.1
6595,4ead1428-3595-9257-c10b-89c02692a859,16482.439957680144
6596,4ead9f57-d230-ebcd-f1cf-794967065201,9006.457580702561
6597,4eaeddcc-51c2-44e7-6da2-ca98e73b9250,-1442.4541587314525
6598,4ecc3bcc-9a2c-6553-b455-f0e12a337b45,26778.42179225405
6599,4f3d3132-0f46-cf06-f960-229de1968f37,41125.737410214
6600,4f460897-5850-0c02-6c6a-88bad3f1e7df,24462.2
6601,4f4fa18f-66e6-c5d2-90e1-dbbc5eb38bd0,18059.0
6602,4f699d5e-aa41-7416-7fc7-d512c78dc24d,7172.399923552048
6603,4f756eff-7d49-3f10-d637-f81e7af33896,-1574.4443059180358
6604,4fa178f3-5d78-8f09-7654-b58038c213c1,29250.541688511956
6605,4fa2f35c-90c8-6387-c16a-8771a94a440c,18666.0
6606,4fb7c3bb-4408-c04c-6f44-6806c1378e75,4542.793842365998
6607,4fd43443-e84b-60ec-5235-fb420e11f795,29529.017956365995
6608,4feeae95-f1f9-e473-352c-848bb8a79810,17620.576310636032
6609,5000f27b-9b72-32e6-a35b-8ec058375c8a,14765.250865627557
6610,503a65d5-82ed-c5ab-dfde-522dd429e0c9,4440.776841653769
6611,505378ae-62b7-e142-0621-2ff765e8dd25,11918.61363140033
6612,5057df41-835b-8afb-58c8-ba854885bc05,8685.860212664726
6613,5070a82f-4792-5fe2-b026-6c8b2693cf81,116.23876144389396
6614,50947673-0f2c-4a2f-666f-d7d10bea7838,19824.69584290272
6615,50eaa1d2-c1f8-190b-e55e-44b808a6d5b4,16304.47853838697
6616,50ed6af2-235f-6be1-f8b5-5fb556d1079c,24419.2299179061
6617,513527a3-18ef-618f-5c42-50886b28d7d6,3999.0699731277564
6618,513ff3b8-dd7a-159b-c453-2829c2c96ffe,23083.44444444444
6619,51501228-84d7-3559-259c-55193ed1e00b,10862.310352529683
6620,51827e3f-b99e-1a81-5eca-6f11147cef15,33860.11553696641
6621,518f5a8c-8dab-74d2-c143-ddd7e251da17,25841.96859511637
6622,51b0a3c5-c9e7-baba-75da-3e50822bbc3d,-426.66620532781417
6623,51b8c4b5-4d86-eddb-8119-08408a6464fd,21763.567925574614
6624,51d4e883-bac0-7cab-b734-5e6adf01d2ae,286.73739101608953
6625,51fd01c8-6e19-87f4-f89f-29a3adc5b4d6,24671.19094254983
6626,5209afee-c45c-8646-3c03-aa6b4e728b5c,18675.10540918054
6627,521a7153-1e74-f083-0e5a-4900cedd4bae,16514.480644216266
6628,522a4f5c-fb11-9cb5-7ea0-f42ce2d28058,3431.0247646884964
6629,5252b7cf-ed0c-46ce-8361-915fc93af911,88123.0
6630,526d076c-d58c-f189-4a7c-516b62523708,33635.03089969438
6631,52801130-616e-c8e5-c9ba-d80d4ac0555b,19255.999999999996
6632,5297c01f-561d-0b1e-9e79-33a3f007b0de,-17432.999999999985
6633,52b1791a-4538-abaa-6028-562ff6e405cd,26157.35241510287
6634,52f32840-1c6c-60f4-ab9b-f856e20d85c0,38607.59082671714
6635,530d918e-a122-0027-2f59-74c397aae1a3,15049.526839357986
6636,53555109-68b3-405d-59d9-97019dc941d6,16709.000215209337
6637,5361e1f6-d8dc-4315-b3a0-2471e452185e,21486.0
6638,537f1759-1539-2b6e-8bc0-e5bffc989d4a,9720.149810253679
6639,538c2dc7-2df1-29b7-98f5-e3810a6acd24,32357.592993435108
6640,538cafb3-d85f-1270-1ff9-21fb472d550a,9854.018994775804
6641,53a1ae0e-0b71-1be7-5b9a-129446c0782a,31026.363603148537
6642,53c39979-f940-5ecf-8c0f-1c3e6aab5919,25487.42402959094
6643,53c924d5-7a11-c8fc-8bb9-304053fa7d38,36008.0
6644,53d4c155-6a19-e0a0-6028-6ee0552640ce,10097.482455779347
6645,53e82886-9411-723a-50b4-17eb7111f1d1,10507.145241918271
6646,53e83663-9c14-940d-5b2d-81ccc602bd20,13510.671613565566
6647,53ee5000-cdc3-e904-d792-09be4343507f,34283.67140595752
6648,53fad41f-b84b-659d-b090-9f10461c460a,9161.316430312349
6649,540288ed-3b56-1d19-7341-8c716cb29c1c,11238.0
6650,540988e7-9fed-6060-ef23-d4afe0ff58a5,45049.88513167719
6651,54135521-fcc2-a98e-a4a6-61c3965fb6d4,5371.673113393223
6652,5453ef5c-4749-57ad-602d-808cc27efe7e,5358.803384902316
6653,54663bc5-d72d-bce8-398e-9ddc392b089a,2807.148595564658
6654,5489dea3-3700-9b57-37a4-9641c50ee50b,55764.97242250789
6655,549cb47e-5209-308e-df7a-78a660f65ad0,64106.7413689391
6656,54c71765-ec15-7bb2-d0ec-59950cdb3988,21999.16444757135
6657,54de1a57-37f5-9479-bbb1-590fd8987828,8563.25298461428
6658,54e4960c-73fa-5ecd-4cfe-c3f69f8ae5f5,2244.4019465084366
6659,54f5edf7-e9bf-79f4-b373-9067cf085288,3318.0
6660,5511b256-c0d6-36e5-69a2-7add9346263c,16737.428571428572
6661,551cc825-2a4d-5f77-045d-6a254b2901f4,8906.37187801278
6662,5540aea2-6b05-aeba-0e22-0794d203088c,84.00040954975884
6663,5555ee5d-84b5-5c83-deb8-3dd2a1dec0c1,12129.370520620598
6664,555f146f-fd04-7de8-e5a0-afdde24c52d5,16513.273870712466
6665,5585f30c-8d2e-6f28-309c-af2137cd694b,19778.571428571428
6666,559932eb-c414-f885-8af7-6ab2b4af873e,15619.934048224983
6667,55b3d2a2-c75b-5900-911f-eb6ef979918a,19920.16141601748
6668,55daa31b-2321-f0fe-cc7a-74ed7b301b72,1305.978103499172
6669,5605795e-20e9-e2a5-f6d7-87e8919b12f1,48393.0
6670,56071c76-8136-35b4-7e62-7fd8ea8db075,39467.06506462753
6671,560ca859-6ec8-c616-29ee-18d880e955af,10064.647765625661
6672,5611606a-2a2e-7026-0eae-6334b0533810,9597.262521854487
6673,564c10a0-7967-12f8-bce3-2469f6c07e9a,8211.907768859624
6674,56547b4d-3175-88ff-4429-6fe796df4c08,19953.229553275327
6675,566ff3ec-679b-29e8-c0c3-2da9bc49b58e,15970.33383578399
6676,567fec5e-04ea-581d-2006-8c1cbbd743b3,15321.195174940518
6677,568e6fb4-0221-6c1f-013d-361301ef1d5f,8629.508138626565
6678,569a6d1f-3331-c18c-d405-5fa2d660600a,14898.321993914607
6679,56a0da9e-350a-2abc-695d-5d5a1da8f429,18601.240988345606
6680,56cc652e-0277-f78f-ada5-a08ad9ab1f22,19299.44444444444
6681,56d7ea85-2c60-8c40-e1bd-0746edda1463,1547.9974141436414
6682,56dc94eb-17d9-fa66-0063-b5c924fa9196,47098.84219888131
6683,56dcae4e-89ec-5252-5f22-6e20db51b281,41758.44979618632
6684,56e968a3-e028-56bd-992c-2bc29a7ad04f,15015.240878336408
6685,5700fb19-b473-e514-20a7-446bf9c8d852,45722.26416738538
6686,570d9d3c-d713-9e6d-c204-f255d0f66734,236752.00000000003
6687,5710c060-2ea2-9ca2-dfda-de0ea9b0a8ae,11301.999999999998
6688,571aa4f6-40a2-1015-0a40-a3799a1ab357,54474.352485124786
6689,573f9cd6-0413-63f5-8ca9-db0b53475d8a,14790.17025864508
6690,575505b8-7dc2-b0b1-409b-0a7ad866e735,5632.484034304678
6691,5793ecb3-7916-747a-e403-15d59a72c0f4,7685.808482060508
6692,57d6ba6a-801c-181c-97a5-4ce125d4d82a,25814.0
6693,57e663a4-be2e-e945-1717-b33e666fffc0,7662.933045158299
6694,57e861ef-a172-177a-2464-e4c6945f8d28,17646.374999999996
6695,5807b2ec-7a9b-fff9-0d74-719def6be95b,32677.534430555956
6696,580b4fce-43b0-a542-9f4e-64253563e294,4186.000000000001
6697,58121bee-f789-2518-fc99-f0b062877b09,40786.324239689195
6698,5832d94a-06ba-d0db-93d8-e8921e0e9fa0,43583.80204160336
6699,5861c593-0a7b-5819-a0c1-6d5023c1d9ce,6188.643366524862
6700,586c4e80-ff7d-212f-86d4-603aa20047e2,11752.292778962923
6701,587e681c-4b6d-6ec3-ea15-2c5011fd6606,4839.159306549269
6702,5880b516-9b9f-56b8-3271-789606499c09,27021.59852504486
6703,5882e3bb-8646-96c1-deb4-e6c435a7c6ed,4018.3711000838266
6704,58937f51-bb27-9fa3-d673-fdfbcbcc3da5,20903.106710885444
6705,58a9b7d5-f61d-103d-f860-40142b3c1658,14904.755864883944
6706,58e73926-029b-62a7-caff-5bc20fb6b1c0,46495.75810970133
6707,58f3de3e-1a78-6dd5-a36f-21c1a45f80bd,4605.999999999997
6708,58fd8fa2-ec29-7ce2-28db-3bb0ef0567a9,14351.857142857141
6709,59092e09-0dbc-cfc5-f278-30c1bade494e,30230.915328728268
6710,59290202-34a7-be27-6c46-16734beee1f1,24494.429371311933
6711,593b05d6-a0ab-8045-ddf3-1a5298069388,1357.0000000000027
6712,593dc4eb-93cf-3e68-6108-6f02d9657db2,39388.33744616913
6713,593e58d6-f7dc-338f-f9d6-3bb330c79bf5,77266.85744921409
6714,594c1f7c-cdbd-b337-f839-108e29ae1d3a,15179.471900680917
6715,594de949-8e2f-ae0e-575c-4a9ae985f7c1,4414.388936296888
6716,5950a488-68c2-7493-e2dc-b868222dd9f5,22927.8001414103
6717,596f27f7-580e-27bf-8a9f-b8be5a96b9d6,4507.880370469324
6718,59b3f13f-5b1e-ff5c-3d16-6f5606a3a507,3967.999999999999
6719,59cc48be-94c4-a878-852b-c3a8066b2e6b,33057.60351065786
6720,59d554ec-90e0-fdac-78de-437c0164e439,30851.75598269198
6721,59ee7332-8df9-6451-02bd-b024b969a4b4,-32580.999999999956
6722,59f6b809-8aab-78d6-65f6-4da9086e0705,12616.764696308092
6723,59f748fb-04bf-e0f7-7b23-bf3fff9d948e,4852.030683381385
6724,5a019401-53f2-3d68-7164-775dfddadf24,82355.59771620773
6725,5a05afd3-1986-9b85-38fa-b5f1b2c2d595,6736.6003988961065
6726,5a2d5998-fd1a-71e2-7289-6e548c8268ff,-44526.380598626565
6727,5a4658f9-d0cd-64e2-bd79-7714a3f542b9,54320.6587184917
6728,5a4f4145-fc98-c279-cf6f-111c26c06e67,22764.066872277126
6729,5a519281-7c3d-325b-e369-e60b04b04a7c,5976.795618223863
6730,5a6e1090-850f-6aae-300e-a3461bf9a01f,32608.143772593314
6731,5a8ce27b-2f70-b365-286c-6c4a3f796219,20370.16050205291
6732,5a921187-19c7-8df4-8f4f-f31e78de5857,97398.17840147467
6733,5ac1ea8e-5265-5d5e-f02d-c94e5f5b8b90,35443.86727603303
6734,5ac871ed-d553-00f2-663e-05006a45d287,20608.628979009718
6735,5ad8712d-7ee1-a2a3-024b-fe48398071b1,11872.677125917757
6736,5ae33a0e-6b25-0adb-f2bb-3e4265a0596c,2708.262629152323
6737,5af28d3d-76a9-a58a-2805-56353869f1d5,773.8048935344964
6738,5af5c2ae-3034-7c71-558f-9def985a955b,17000.28909203897
6739,5afb9565-068a-3c38-3739-076a9f032cdc,41973.777777777774
6740,5b0eec4b-a2a1-fa45-1c52-d51ec8fe0b2d,18300.374999999996
6741,5b2fa38c-5b52-8e5c-0f76-bd4f4254b32d,6610.914508534917
6742,5b3d4dca-0197-8560-e54f-4179c5b0b029,64343.49183349258
6743,5b471c43-7499-b28c-30c3-2323c1b199c4,9056.250466184294
6744,5b473ab4-a29b-d46d-98d6-d1114c149a2f,25850.12866282549
6745,5b78f97b-3568-49e6-ed59-df0693e9e9bd,50244.64127243977
6746,5b869463-464a-f45f-2875-1b4925f7e29b,16346.222222222219
6747,5b8d11ba-a0ec-3e5a-2487-8d19586d7f41,28730.17412178273
6748,5ba1cdb6-99ae-d9de-2e78-33c5b11bb2df,13577.0
6749,5ba48aa0-aab6-941b-59e8-484c25d203e3,4032.1347489512773
6750,5baf6653-29bb-d86e-ce89-ce20ca9553d2,74270.97092560823
6751,5bbdd1f4-16f1-4aad-7f10-7645094c0230,32843.054926496756
6752,5bc74431-a2a9-f4ef-52b1-cfe319a14af2,11660.417800098512
6753,5c16885b-2ae3-c429-f40d-0f12d4415869,34126.0
6754,5c275002-38a9-7499-04bb-f9e58637e51c,31466.2756708199
6755,5c523557-0ae3-690a-3d65-d36ffbfad6bb,10247.251400193483
6756,5c7cbc62-01a4-f7a1-6526-4961ab4414ae,-6713.999999999993
6757,5ca5fbfd-2dee-524f-4f2e-7e186853dcc9,7506.6244518281455
6758,5cb0b802-028c-2557-fc6c-8f1e7ef07740,-77.66529237992427
6759,5cb9b33a-af2a-c161-9b16-6ec552fa1579,2108.9999999999964
6760,5cc064aa-1ac7-8c2e-ea1d-d59bb4cb2b0b,-3058.2006850703838
6761,5cd65445-d053-66cc-b051-460d9f78e41e,30922.0
6762,5ce84334-d45b-e484-7052-234db0761eec,63552.98500747986
6763,5d29a600-bde2-ae27-1f3f-d2cd335a1b7b,4995.66830659456
6764,5d35d152-8aa2-8f5c-85ec-93e0efdbe745,13361.303163969344
6765,5d43704c-8e1a-6be9-6cbb-e8a0c6db54d6,14054.629356834168
6766,5d90f14f-9011-73ff-b2fe-4ffdd170b542,17183.804130459946
6767,5da23c06-f146-b080-0a2c-f6a95bd38392,16111.444444444443
6768,5dbb6712-374a-6827-b4a9-ed2c0123ce86,16140.907554057598
6769,5dcfaefc-e1ea-c6fa-c738-2fd946b82037,36065.901075918184
6770,5dd62ff8-353b-6585-13f1-64233f269f91,13291.828244463813
6771,5de95471-4d60-9cc6-c2f9-91676a71a0e5,16408.624999999996
6772,5deeacba-905d-811c-1bef-f1ff58ddd411,13224.714285714284
6773,5df4e0e8-ab2e-8bc1-a68f-3d5525c355dd,32770.968369242975
6774,5e00ea6d-ca24-be4d-5667-2017555a4085,10406.52384625224
6775,5e0345bb-337d-2751-b4b4-6c9e6762b8ba,-71583.00000000001
6776,5e17ca5f-e53d-1459-7228-ef1113638d54,7686.804821959147
6777,5e26b29d-8615-ad73-6993-03f1bde82282,18215.00000000001
6778,5e356814-9b4c-10a4-dc2a-062e3584c3a4,80071.15569179445
6779,5e4bcc97-b9a0-2da1-fd60-3fa2af7d2aec,18123.768421818833
6780,5e55d6b6-d844-4605-6268-0f467597e829,35138.20032983701
6781,5e8514d9-d683-6e8a-74cf-7701c7cec878,4650.211288186742
6782,5edf4ce8-1c4d-bb4a-e349-dc8d427becbc,15420.892387580072
6783,5f199a64-c9fd-032b-9d22-c8861a4b1ee6,24245.000000000007
6784,5f4ff9e1-05f1-fc0a-a486-998f52d51d8b,38657.0
6785,5f5a2540-bb79-a78f-0399-923ff869a19a,17860.687070807762
6786,5f6ce363-6b90-c633-48a5-74df67e4598f,95078.0
6787,5f6e3974-fd02-93cd-9d6d-d706ce60296b,4279.093637574655
6788,5f80c5b2-0aeb-94f4-d0a4-a287bc20dd68,32012.589954377487
6789,5fb15754-f922-d821-90eb-7108e5789099,16992.03837644335
6790,5fb2e686-cbee-3f1d-5fc9-707214b64d4f,19563.249999999996
6791,5fe1ea9c-ca70-c692-90d8-416a4fe569dd,27265.48558785846
6792,5fec6776-9988-0164-8b01-0cc5c5a1350b,26989.428571428572
6793,600ae5d2-d6c4-086d-65db-0d811bc6b506,15897.310320760775
6794,6013f07d-e0c7-ad4a-06ab-c0edb6ad49b4,8063.690538957284
6795,601efccc-de9a-2e3a-3c84-adf54e2dd1d6,32628.066722028918
6796,6047d73a-2932-a409-ae3d-cba28be11555,3420.9895226200606
6797,604f35c2-7ceb-5c71-6b26-807d506ea048,38679.766974180704
6798,6059c8a9-cb02-0672-8fff-6a1ab3e52b15,12745.45701291639
6799,605dd4d6-0ecf-b95b-877a-2133f2ed33e1,44132.0
6800,606375b8-bb93-7826-bcee-9d29ce4f1ca0,28463.208491358135
6801,606d396e-1886-7eb5-1991-21865dbfc02b,10485.917489035215
6802,60895e0b-2598-ed48-1e7b-e4bc0c016ca2,6636.580092676262
6803,60bb1747-aebb-8b34-328b-9a83e1986337,10805.506466618195
6804,60cb183f-6714-5672-e899-2858d357b373,-16858.768707750838
6805,60dfb68b-b88b-1b71-1d45-8d569038da1a,23752.00219066653
6806,60e48300-ac8f-466a-0e00-94e2e6214fcf,8740.272226782563
6807,60e63d0e-8f8b-36e4-06fa-11b492294b0b,44431.3458539256
6808,60e9bd79-fe1c-51e5-ea31-e67ae1680205,2575.9841987228974
6809,60fd1188-5079-1d41-d7c8-c77fb4705892,32525.631957123405
6810,61004785-0f1b-8cb7-9bfb-09e486109b17,16443.11126074024
6811,610097fb-589c-2591-1608-f0df09f49733,23401.251500191145
6812,61299401-bc3d-1755-5d65-74dcd3e16087,14397.714563989282
6813,612a7e72-34fc-eff5-93ab-e3ceb883a7b9,24592.042861469774
6814,61621fdc-e512-5633-828a-85e0ce8d3874,8528.111997026128
6815,616e7eef-03a4-b12b-28d1-dc48557b1528,22186.0
6816,619e8e35-e6a6-00ff-5e7c-dcd7783ea66b,8348.587543831589
6817,61aea2e2-2ebd-b2dc-a1db-e010d0105d12,21711.367659050524
6818,61c7a886-e0e7-6dce-41b2-123ba01e2e0d,34726.42864393735
6819,61d25a03-c946-7b1c-8fea-8d99255e73aa,8591.559654619236
6820,61eb6eb5-e9a9-b75b-8165-28c04e8c434c,20964.214928244746
6821,61eb9c5e-4379-249e-02b4-79e1611ba08d,28125.24230452625
6822,61f05f79-d56d-a186-ba13-ca529bba3d9b,15776.571428571428
6823,61fb5b45-9bf8-1659-7a0c-b6f85a0f870b,13130.4
6824,6224e485-39ff-2d02-511b-6c2825903f2e,31958.333333333343
6825,6226ca5f-dfc5-4dbc-7040-5b275cd5a2c1,-7878.819732975657
6826,62318268-bec9-22c0-04fc-ebd3323ed8b9,21689.907550463256
6827,62340b21-c4d1-5705-8b1a-8951a3cf4a95,23944.616004621974
6828,623ae7d8-4cc3-f606-3187-9eb87d453d9e,26987.374999999996
6829,6240c38c-01e0-daaf-b376-7ceb0764a06c,28894.000000000007
6830,6255bd3a-e962-d297-9779-77cf7d642a84,9815.215168941706
6831,62565a95-5487-b5c3-b762-6f4975fd3537,-9967.999999999995
6832,6279d944-dc28-97c6-8453-98134fee7144,36518.57712876282
6833,62889866-2e94-de16-65e8-adc8afed0efa,18736.0
6834,62d59938-571c-9d78-8429-aeae877e5ea1,31242.611851732792
6835,62daa4b1-c95d-c71f-f1a7-8c85e15fb864,-1425.9999999999964
6836,62e1b434-b367-0f54-dbd6-1b32865fd3ce,14309.606462457908
6837,62fe8d68-95f4-5a1f-e1d2-92ab36f4851f,15508.909090909088
6838,634c816e-93d8-7e8e-f437-109d00750c4d,12142.0
6839,636164d8-bb88-71b8-dbe5-f8a138462e03,34355.56539841305
6840,63694ce2-0959-6997-4e18-adf19e1a824f,15584.454545454542
6841,637aca1d-ea0d-9e68-3903-a62dea1e7752,54701.19218351275
6842,6397f7f5-d5cc-b9f6-87b0-c749cb1e869a,22609.401867479966
6843,63985173-50cb-78ae-1b53-d85fbaaa418b,73622.0
6844,63a7e79a-5eb5-d53c-0ca1-72bea9470a0d,16594.99997859387
6845,63e86603-08ff-9a08-5e51-07ad76e45616,51573.59110825212
6846,63eca19a-ed36-96ce-2f91-4af5d2c1d26b,5941.529522106138
6847,641ec935-02a9-23d9-8ed3-f8d9e055162c,35085.40372532085
6848,6437f920-3b10-563a-3138-90278c286cd4,10456.000000000007
6849,648a1e4b-fccb-1162-5311-cb54a0665299,21291.535626029818
6850,649c7312-991c-bb26-c189-fcb97c091096,16191.291080954481
6851,649f3159-2863-18da-838c-05cc5a80ba4b,13314.457789027747
6852,64b3150a-0692-4601-9e5e-41e5f1ecb028,-2821.056078699021
6853,64bbb12d-da3f-1691-baed-9352b79f178c,11217.879002167514
6854,65083f22-c030-e1bf-6af2-1870e75284ad,4835.5300519928105
6855,650bc499-d65a-cedf-7ef1-748c5e0e0282,10084.000000000002
6856,6517f74f-8714-501f-e3c8-49a655ad61b9,45325.05195641732
6857,6522ff46-74b7-061c-09ce-15a8afd4fc7b,-157.66523487341283
6858,652bef77-ebdb-d3d0-5e62-32647764e0b5,51765.0
6859,652f2cc0-2d6b-5f4d-38b2-85579276de42,13720.848663821047
6860,653dab24-732d-6cfe-a681-dd8c740214c3,24952.021413866998
6861,6576dc04-9000-0095-ab30-bb9f232f1944,39088.349595808395
6862,65d6146b-458b-382a-39be-34907c3847f2,129612.38026481008
6863,65ea29d1-adae-7e45-a036-e74be34d7804,18406.5
6864,65ff6adc-41ae-f3f7-0010-98240a614be3,28594.59816689918
6865,662a7671-276d-105c-7c30-634aac606a5d,19608.12130747926
6866,662c5259-4dc1-ea3c-b285-9258988363a4,24897.287170471864
6867,6631ac1d-cc1d-fe93-533a-c456b9dbc245,1957.0472271744675
6868,6639ed5b-5bbe-2b9c-6bc3-1c587ccc0e90,23180.833410360814
6869,667664ce-bcea-20e0-c497-449db20fe04d,16245.324077449479
6870,66871b61-7579-57da-f80f-53492997e50f,33151.499790156005
6871,668ded57-91eb-4616-3cfc-5e8fa900ae61,32167.156242999456
6872,66e0a0aa-ac3d-0478-4b3d-15c68dcdfa95,21517.83333333334
6873,66e1c96b-e13d-bf7c-4220-809e5c6abf0c,18524.93840984839
6874,66f0f769-8909-c1ba-18fa-547216752b38,40807.241668992254
6875,6700c29f-1117-3e79-1047-09dd6bebbbfe,27419.73888356263
6876,67153aed-58e6-84e5-9310-6bc514ce65fb,40699.11111111111
6877,6720fb7b-58f2-1de4-6963-3870c0c9a8fe,43051.0
6878,672f6eb9-ee85-30d4-af32-a021b9d98f30,71712.85338335179
6879,6735f356-4c7c-9c38-c0b2-ae8b77887200,27310.946161206703
6880,673e994f-5f36-f05e-1dec-636288d4148b,34827.3666904142
6881,6747424e-52db-5c19-c61a-423b2f5a1402,7916.0
6882,675c162e-552c-b7cb-eb0e-6b679a5e5570,12515.499650075608
6883,676b94a1-ecd2-742d-a246-b8560a94891e,30369.3113971924
6884,67744de2-2c6e-84f3-33ca-e1f93b2d8bb2,25334.69621370625
6885,677ea36d-9c15-0ae0-a3a9-4da989b923d4,17112.70201953987
6886,6781c2d0-38e2-60ac-fddd-f64196897c13,16354.28571428571
6887,6798e3a0-4970-c140-8ad7-fb02d56fe9a0,14111.308485282903
6888,679bcce2-681d-30de-4c15-514db40eb501,-12333.999999999996
6889,67c3203d-eb43-f541-fb4e-05247b11568f,11149.33630814787
6890,67de6379-b12d-021a-1573-f716d06b476e,17438.142857142855
6891,67f8ab57-0572-7bb5-0bee-2ebdb44788bd,14137.432672921634
6892,6806643b-a4a1-3198-d65b-79f6804c465b,10558.77516744925
